Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,P53_DN.V1_UP,0.4059183337365859,0.9866643205598359,0.53,0.9614896793723572,1.0,17/41,39.57%,COL1A2;AREG;CDKN2A;PTN;FYN;NKX2-1;KRT15;LHFPL2;PPARD;IFI27;TUBA4A;BCL10;PPARG;SDC4;AMPH;CDH11;NDC80
prerank,TGFB_UP.V1_UP,0.40932728612887637,0.9823812098095746,0.51,0.9682253957584493,1.0,20/40,44.94%,JUN;IRS1;RGS12;WNT11;IL1RL1;STC1;CHST11;PIK3CD;PPARD;MAP3K4;ANK1;ADAM22;SPHK1;WNT16;FLT4;WNT4;TBX3;WNT3;MAFB;CDKN2B
prerank,CRX_DN.V1_DN,0.43419630135694576,0.9820995781611294,0.55,0.958353956169989,1.0,3/22,6.46%,CCKBR;IRF5;CDKN1A
prerank,ERBB2_UP.V1_DN,0.411294219968973,0.9819342100865497,0.48,0.947926979551768,1.0,17/30,46.36%,ATR;IRS1;RANBP6;CENPE;MAP4K3;MYC;SSB;IFI27;MYBL1;SS18;JAK2;IGF1R;TTK;EGR3;ADD3;UBA6;MYB
prerank,WNT_UP.V1_DN,0.4062706603943004,0.9679496604087398,0.54,0.9891865763160957,1.0,17/31,46.56%,LBP;CD79B;MET;SPRR2B;MAPK7;STC1;ADAM2;ACVR1B;MEP1A;TGFBR3;PTPN22;KDM5A;GRM8;TLR6;UBR1;SEPTIN6;TAL2
prerank,CSR_LATE_UP.V1_DN,0.41373030521845156,0.9670746578795516,0.54,0.9825497129873563,1.0,10/23,34.61%,EPHB6;MLLT6;KIT;ADAM17;TP53INP1;DDX60L;SHTN1;BTG2;GLI3;BCL10
prerank,PRC1_BMI_UP.V1_DN,0.42045809605861545,0.9606756408883738,0.56,0.997695708155374,1.0,11/24,43.57%,FES;KMT2D;EVPL;GNA15;FLG;MLLT1;KBTBD11;SDK2;PTPRO;SPTBN2;HOXA10
prerank,CSR_LATE_UP.V1_UP,0.4171578508096577,0.9596267672685971,0.58,0.9914275010565639,1.0,11/32,31.90%,HMGB1;MET;EZH2;IMP4;NKX2-1;RRM2;HIP1;CDH2;NETO2;TUBA4A;FEN1
prerank,CAMP_UP.V1_UP,0.40913510294085587,0.9582914380706636,0.58,0.9867594922515263,1.0,17/26,51.31%,PDE4DIP;WDR24;WWP1;RPN1;MYC;AKAP6;OXA1L;COL6A3;STAT4;ELMO1;ELN;STRADA;MTHFD2;PPP1R15A;AZIN1;MAGED1;KANSL1
prerank,KRAS.LUNG_UP.V1_DN,0.4121868540619337,0.9581228686968902,0.65,0.9769996553668777,1.0,16/30,43.07%,MAP2K6;CBL;TRHDE;TRIM48;KRT15;TNFSF10;AKAP6;MAP3K1;COL2A1;CDH12;GALNT8;WNT16;KRT13;PIK3C2B;SPTBN2;MAFB
prerank,KRAS.BREAST_UP.V1_UP,0.4252419237683859,0.9555206758188431,0.61,0.9743227329309707,1.0,16/24,49.65%,SPRR2B;MACF1;SOX17;IL1RL1;STC1;MKRN3;PRRX1;USH2A;LYL1;WNT16;CTNNA2;BIRC3;IL1B;CLSTN2;CMKLR1;PPP1R15A
prerank,RAPA_EARLY_UP.V1_DN,0.4202044226846141,0.9525935387132164,0.54,0.9723104230099836,1.0,12/28,30.82%,GNAT1;PAX2;MET;COL9A2;GRM1;DUSP2;IFI27;MEP1A;SLC9A3R1;CDH12;NUMA1;TACR1
prerank,KRAS.AMP.LUNG_UP.V1_DN,0.4211160220630862,0.9504236126148312,0.5858585858585859,0.969634309129265,1.0,11/22,44.11%,CBL;TRHDE;ACE;ADAM2;KMT2A;TLR4;MMP13;DRD5;EPYC;TBR1;HOXC11
prerank,NFE2L2.V2,0.37845831542076497,0.947786717922442,0.64,0.9694028447897738,1.0,12/75,10.66%,BRIP1;PTPRD;SLC15A1;BCL2L11;ENTPD6;KIT;NSD2;TFRC;WNT11;ZNF429;ALB;IDH1
prerank,ALK_DN.V1_DN,0.4277683692585929,0.9463155370956265,0.5757575757575758,0.9648356338860906,1.0,9/16,39.44%,SEMA3E;CCDC81;ATP2C2;MTHFR;VAV1;IFI27;ARID3B;CNTNAP2;SPTB
prerank,RPS14_DN.V1_DN,0.4070755294605579,0.9450845870532405,0.6262626262626263,0.9599672690681637,1.0,10/28,39.44%,TUBB2B;CLCN4;CENPE;SIRT4;ATAD2;SPHK1;KRT13;CCNB2;MYBL2;SPTB
prerank,STK33_NOMO_UP,0.3766655230805689,0.9382029543080039,0.71,0.9726045564574757,1.0,29/58,44.15%,SETBP1;JUN;ZEB2;H2BC8;IRS1;TGIF1;KLF6;STC1;MAP4K3;PTGFRN;HECW2;CYP2E1;EPAS1;ACVR1;BTG2;FOXQ1;H2BC4;COL6A3;ARNT2;PHLDA1;SDC4;PTPRO;FBXO32;EGR2;EGR3;TLR6;IL6ST;TNFAIP6;IL1B
prerank,PRC2_EED_DN.V1_DN,0.39629592605427516,0.935121780083993,0.68,0.9743652002487144,1.0,8/26,24.95%,EED;GLI1;MAPK7;GNAI2;PDCD1LG2;RECQL4;RIPK1;AFF3
prerank,STK33_UP,0.37744289923085933,0.9346437225750017,0.63,0.9669832517254036,1.0,27/55,44.15%,SETBP1;JUN;ZEB2;H2BC8;CDKN1A;CDKN1B;TGIF1;KLF6;STC1;MAP4K3;TP53INP1;HECW2;ACVR1;H2AC6;BTG2;FOXQ1;H2BC4;COL6A3;AFF4;PHLDA1;PTPRO;EGR2;EGR3;TLR6;IL6ST;MAFB;IL1B
